AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year
0,1,1,0,0,0,0,0,0,0,0,1,0,AS (fdf) - FJ - Wi,21.11.2014,AS,563/14,0,"Bericht der Bundesregierung über die gesetzliche Rentenversicherung, insbesondere über die Entwicklung der Einnahmen und Ausgaben, der Nachhaltigkeitsrücklage sowie des jeweils erforderlichen Beitragssatzes in den künftigen 15 Kalenderjahren (Rentenversicherungsbericht 2014) und Gutachten des Sozialbeirats zum Rentenversicherungsbericht 2014",2014
0,1,0,1,0,0,0,0,0,0,0,0,0,AS (fdf) - Fz,19.11.2014,AS,562/14,0,Verordnung zur Bestimmung der Beitragssätze in der gesetzlichen Rentenversicherung für das Jahr 2015 (Beitragssatzverordnung 2015 - BSV 2015),2014
0,0,0,0,0,0,1,0,0,0,0,0,0,EU (fdf) - K,19.11.2014,EU,561/14,0,"Benennung von Beauftragten des Bundesrates in Beratungsgremien der Europäischen Union für die Sachverständigengruppe der Kommission ""Rückgabe von Kulturgütern""",2014
0,0,0,1,0,0,0,0,0,0,0,1,0,Fz (fdf) - Wi,18.11.2014,Fz,560/14,0,Entschließung des Bundesrates zur Befreiung von fair gehandeltem Kaffee von der Kaffeesteuer,2014
,,,,,,,,,,,,,,,,17.11.2014,,559/14,,Entschließung des Bundesrates zur Zukunft der Verkehrsfinanzierung,2014
0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),14.11.2014,Wi,558/14,0,Zweite Verordnung zur Änderung der Energiewirtschaftskostenverordnung,2014
,,,,,,,,,,,,,,,,13.11.2014,,557/14,,Entwurf eines ... Gesetzes zur Änderung des Regionalisierungsgesetzes,2014
0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),13.11.2014,R,556/14,0,Gesetz zur Umsetzung der Richtlinie 2011/99/EU über die Europäische Schutzanordnung und zur Durchführung der Verordnung (EU) Nr. 606/2013 über die gegenseitige Anerkennung von Schutzmaßnahmen in Zivilsachen,2014
0,0,0,0,0,0,0,0,0,0,0,1,0,EU (fdf) - Wi,13.11.2014,EU,555/14,0,Benennung von Beauftragten des Bundesrates in Beratungsgremien der Europäischen Union für die Ratsarbeitsgruppe Strukturmaßnahmen,2014
0,0,0,0,0,0,0,0,0,0,0,1,0,EU (fdf) - Wi,13.11.2014,EU,554/14,0,Benennung von Beauftragten des Bundesrates in Beratungsgremien der Europäischen Union für den Koordinierungsausschuss für die Europäischen Struktur- und Investitionsfonds 2014-2020 (COESIF),2014
,,,,,,,,,,,,,,,,14.11.2014,,553/14,,"Wahl der Vorsitzenden des Ausschusses für Städtebau, Wohnungswesen und Raumordnung",2014
,,,,,,,,,,,,,,,,,,552/14,,siehe Drucksache 62/13,
0,0,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),07.11.2014,EU,551/14,0,"Mitteilung der Kommission an das Europäische Parlament, den Rat, den Europäischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: Erweiterungsstrategie und wichtigste Herausforderungen 2014-2015",2014
,,,,,,,,,,,,,,,,,,550/14,,siehe Drucksache 52/12,
0,0,0,1,0,0,0,0,0,0,0,1,0,Fz (fdf) - Wi,07.11.2014,Fz,549/14,0,Verordnung über den kollektiven Teil der Rückstellung für Beitragsrückerstattung (RfB-Verordnung - RfBV),2014
,,,,,,,,,,,,,,,,06.11.2014,,548/14,,"Benennung eines stellvertretenden Mitglieds für den Beirat der Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen",2014
0,0,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),07.11.2014,EU,547/14,0,Entwurf eines Gesetzes zu dem Assoziierungsabkommen vom 27. Juni 2014 zwischen der Europäischen Union und der Europäischen Atomgemeinschaft und ihren Mitgliedstaaten einerseits und der Republik Moldau andererseits,2014
