AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year;
"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),17.12.2007,Wi,944/07,0,""TÌ_tigkeitsbericht 2006/2007 der Bundesnetzagentur fÌ_r ElektrizitÌ_t, Gas, Telekommunikation, Post und Eisenbahnen Bericht nach å¤ 121 Abs. 1 Telekommunikationsgesetz und å¤ 47 Abs. 1 Postgesetz und Sondergutachten der Monopolkommission gemÌ_ÌÙ å¤ 121 Abs. 2 Telekommunikationsgesetz und gemÌ_ÌÙ å¤ 44 Postgesetz in Verbindung mit å¤ 81 Abs. 3 Telekommunikationsgesetz a.F."",2007";
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,AS (fdf) - G,28.12.2007,AS,943/07,0,Bericht der Bundesregierung Ì_ber den Stand von Sicherheit und Gesundheit bei der Arbeit und Ì_ber das Unfall- und Berufskrankheitengeschehen in der Bundesrepublik Deutschland im Jahr 2006,2007;
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Vk (fdf) - Fz,21.12.2007,Vk,942/07,0,Verordnung Ì_ber die GebÌ_hren und Auslagen fÌ_r Amtshandlungen der Eisenbahnverkehrsverwaltung des Bundes (BundeseisenbahngebÌ_hrenverordnung - BEGebV),2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),21.12.2007,In,941/07,0,Verordnung zur Ìãnderung der AZRG-DurchfÌ_hrungsverordnung,2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),21.12.2007,In,940/07,0,Verordnung zur Ìãnderung der Beschussverordnung,2007;
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,G (fdf) - In - K,21.12.2007,G,939/07,0,Verordnung Ì_ber die Anforderungen an QualitÌ_t und Sicherheit der Entnahme von Geweben und deren ÌÏbertragung nach dem Transplantationsgesetz (TPG-Gewebeverordnung - TPG-GewV),2007;
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,G (fdf) - In - K,21.12.2007,G,938/07,0,Verordnung zur Ìãnderung der Arzneimittel- und Wirkstoffherstellungsverordnung,2007;
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Fz (fdf) - In,21.12.2007,Fz,937/07,0,Verordnung zur Festsetzung der ErhÌ¦hungszahl fÌ_r die Gewerbesteuerumlage nach å¤ 6 Abs. 5 des Gemeindefinanzreformgesetzes im Jahr 2008,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),21.12.2007,A,936/07,0,Verordnung zur DurchfÌ_hrung der EG-Milchquotenregelung (Milchquotenverordnung - MilchQuotV),2007;
,,,,,,,,,,,,,,,,18.12.2007,,935/07,,Stellungnahme der Bundesregierung zu der EntschlieÌÙung des Bundesrates zum Gesetz Ì_ber die Durchsetzung der Verbraucherschutzgesetze bei innergemeinschaftlichen VerstÌ¦ÌÙen,2007;
,,,,,,,,,,,,,,,,20.12.2007,,934/07,,Siebter Bericht Ì_ber die Lage der AuslÌ_nderinnen und AuslÌ_nder in Deutschland,2007;
,,,,,,,,,,,,,,,,20.12.2007,,933/07,,Bericht der Bundesregierung zu den Erfahrungen mit dem Verfahren der Beteiligung von Ethik-Kommissionen bei klinischen PrÌ_fungen,2007;
0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,EU (fdf) - AS - FJ - G - K - Wo,18.12.2007,EU,932/07,0,Vorschlag fÌ_r einen Beschluss des EuropÌ_ischen Parlaments und des Rates Ì_ber das EuropÌ_ische Jahr zur BekÌ_mpfung von Armut und sozialer Ausgrenzung (2010),2007;
"0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,EU (fdf) - In - R - U - Wi - Wo,18.12.2007,EU,931/07,0,""Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates Ì_ber die Koordinierung der Verfahren zur Vergabe bestimmter Ì¦ffentlicher Bau-, Liefer- und DienstleistungsauftrÌ_ge in den Bereichen Verteidigung und Sicherheit"",2007";
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),20.12.2007,R,930/07,0,Entwurf eines Gesetzes zur Ìãnderung der Bundesnotarordnung und anderer Gesetze,2007;
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU (fdf) - Wi,18.12.2007,EU,929/07,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Vereinfachung der Bedingungen fÌ_r die innergemeinschaftliche Verbringung von VerteidigungsgÌ_tern,2007;
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),20.12.2007,EU,928/07,0,Entwurf eines Gesetzes zum Vertrag von Lissabon vom 13. Dezember 2007,2007;
,,,,,,,,,,,,,,,,19.12.2007,,927/07,,Bericht nach å¤ 99 der Bundeshaushaltsordnung Ì_ber die DurchfÌ_hrung der Grundsicherung fÌ_r Arbeitsuchende - Angemessenheit der Leistungen fÌ_r Unterkunft und Heizung nach å¤ 22 Abs. 1 des Zweiten Buches Sozialgesetzbuch -,2007;
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,G (fdf) - FJ,17.12.2007,G,926/07,0,EntschlieÌÙung des Bundesrates zur KostenÌ_bernahme von MaÌÙnahmen der kÌ_nstlichen Befruchtung durch die TrÌ_ger der gesetzlichen Krankenversicherung,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wo (fdf),17.12.2007,Wo,925/07,0,Entwurf eines Gesetzes zur Ìãnderung des Bundeskleingartengesetzes,2007;
,,,,,,,,,,,,,,,,10.12.2007,,924/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 15 .November 2007 zu einer Bestandsaufnahme der sozialen Wirklichkeit,2007;
,,,,,,,,,,,,,,,,10.12.2007,,923/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 15. November 2007 zur StÌ_rkung der EuropÌ_ischen Nachbarschaftspolitik,2007;
,,,,,,,,,,,,,,,,10.12.2007,,922/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 15. November 2007 zur Begrenzung des globalen Klimawandels auf 2 Grad Celsius - auf dem Weg zur Bali-Konferenz Ì_ber den Klimawandel und darÌ_ber hinaus (COP 13 und COP/MOP3),2007;
",,,,,,,,,,,,,,,,10.12.2007,,921/07,,""EntschlieÌÙung des EuropÌ_ischen Parlaments vom 15. November 2007 zu der vollstÌ_ndigen Anwendung der Bestimmungen des Schengen-Besitzstands in der Tschechischen Republik, der Republik Estland, der Republik Lettland, der Republik Litauen, der Republik Ungarn, der Republik Malta, der Republik Polen, der Republik Slowenien und der Slowakischen Republik (nachstehend """"die betreffenden Mitgliedstaaten"""" genannt)"",2007";
",,,,,,,,,,,,,,,,10.12.2007,,920/07,,""EntschlieÌÙung des EuropÌ_ischen Parlaments vom 15. November 2007 zu der Anwendung der Richtlinie 2004/38/EG Ì_ber das Recht der UnionsbÌ_rger und ihrer FamilienangehÌ¦rigen, sich im Hoheitsgebiet der Mitgliedstaaten frei zu bewegen und aufzuhalten"",2007";
,,,,,,,,,,,,,,,,10.12.2007,,919/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 15. November 2007 zum europÌ_ischen Interesse: Erfolg im Zeitalter der Globalisierung,2007;
,,,,,,,,,,,,,,,,10.12.2007,,918/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 14. November 2007 zum Gipfeltreffen EU/Russland,2007;
,,,,,,,,,,,,,,,,10.12.2007,,917/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 14. November 2007 zu dem Entwurf einer Verordnung der Kommission zur Ìãnderung der Verordnung (EG) Nr. 1752/2003 betreffend die ÌÏbernahme bestimmter internationaler Rechnungslegungsstandards in ÌÏbereinstimmung mit der Verordnung (EG) Nr. 1606/2002 des EuropÌ_ischen Parlaments und des Rates im Hinblick auf den Internationalen Finanzberichtsstandard (IFRS) 8 bezÌ_glich der Berichterstattung Ì_ber GeschÌ_ftssegmente,2007;
,,,,,,,,,,,,,,,,10.12.2007,,916/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 14. November 2007 zu den regionalen Auswirkungen von Erdbeben,2007;
,,,,,,,,,,,,,,,,10.12.2007,,915/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 13. November 2007 zu der thematischen Strategie fÌ_r den Bodenschutz,2007;
,,,,,,,,,,,,,,,,10.12.2007,,914/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 13. November 2007 zu der Rolle des Sports in der Erziehung,2007;
,,,,,,,,,,,,,,,,10.12.2007,,913/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 13. November 2007 zu der InteroperabilitÌ_t digitaler interaktiver Fernsehdienste,2007;
,,,,,,,,,,,,,,,,10.12.2007,,912/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 13. November 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und der Republik Moldau Ì_ber die RÌ_ckÌ_bernahme von Personen mit unbefugtem Aufenthalt,2007;
,,,,,,,,,,,,,,,,10.12.2007,,911/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 13. November 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und der Republik Moldau Ì_ber Erleichterungen bei der Erteilung von Kurzaufenthaltsvisa,2007;
,,,,,,,,,,,,,,,,10.12.2007,,910/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 13. November 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des RÌ_ckÌ_bernahmeabkommens zwischen der EuropÌ_ischen Gemeinschaft und der Ukraine,2007;
,,,,,,,,,,,,,,,,10.12.2007,,909/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 13. November 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und der Ukraine Ì_ber Erleichterungen bei der Erteilung von Kurzaufenthaltsvisa,2007;
,,,,,,,,,,,,,,,,10.12.2007,,908/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 13. November 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss eines ÌÏbereinkommens Ì_ber die Beteiligung der Republik Bulgarien und RumÌ_niens am EuropÌ_ischen Wirtschaftsraum und der vier Nebenabkommen,2007;
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,AS (fdf) - FJ - Fz - In - K,14.12.2007,AS,907/07,0,EntschlieÌÙung des Bundesrates zur BerÌ_cksichtigung des kinderspezifischen Bedarfs bei der Bemessung der Regelleistungen nach dem SGB II und SGB XII,2007;
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,AS (fdf) - FJ - Fz - In - K,14.12.2007,AS,906/07,0,Entwurf eines Gesetzes zur EinfÌ_hrung zusÌ_tzlicher Leistungen fÌ_r Kinder und Jugendliche im Zweiten Buch Sozialgesetzbuch und im ZwÌ¦lften Buch Sozialgesetzbuch,2007;
,,,,,,,,,,,,,,,,13.12.2007,,905/07,,EntschlieÌÙung des Bundesrates zur Errichtung eines Denkmals fÌ_r die Opfer des nationalsozialistischen VÌ¦lkermordes an den Sinti und Roma,2007;
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,R (fdf) - AS - FJ - FS - G,13.12.2007,R,904/07,0,EntschlieÌÙung des Bundesrates zur Verbesserung von MaÌÙnahmen gegen die GefÌ_hrdung des Kindeswohls,2007;
,,,,,,,,,,,,,,,,14.12.2007,,903/07,,Zweites Gesetz zur Ìãnderung des Arbeitnehmer-Entsendegesetzes,2007;
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf),12.12.2007,G,902/07,0,Zweite Allgemeine Verwaltungsvorschrift zur Ìãnderung der Allgemeinen Verwaltungsvorschrift Ì_ber die Festlegung eines Musters fÌ_r einen Organspendeausweis (Zweite OrganspendeausweisÌ_nderungs-Verwaltungsvorschrift),2007;
0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,R (fdf) - Fz - Wi,12.12.2007,R,901/07,0,Entwurf eines Gesetzes zur EinfÌ_hrung erstinstanzlicher ZustÌ_ndigkeiten des Oberlandesgerichts in aktienrechtlichen Streitigkeiten,2007;
,,,,,,,,,,,,,,,,06.12.2007,,900/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 25. Oktober 2007 zum Sudan,2007;
,,,,,,,,,,,,,,,,06.12.2007,,899/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 25. Oktober 2007 zu Iran,2007;
,,,,,,,,,,,,,,,,06.12.2007,,898/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 25. Oktober 2007 zu dem Jahresbericht 2006 Ì_ber die TÌ_tigkeit des EuropÌ_ischen BÌ_rgerbeauftragten,2007;
,,,,,,,,,,,,,,,,06.12.2007,,897/07,,Empfehlung des EuropÌ_ischen Parlaments vom 25. Oktober 2007 an den Rat zur Herstellung von Opium fÌ_r medizinische Zwecke in Afghanistan,2007;
,,,,,,,,,,,,,,,,06.12.2007,,896/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 25. Oktober 2007 zu den Wegen zu einem weltweiten Vertrag Ì_ber ein Verbot von Streumunition aller Art,2007;
,,,,,,,,,,,,,,,,06.12.2007,,895/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 25. Oktober 2007 zum Stand der Beziehungen EU-Afrika,2007;
,,,,,,,,,,,,,,,,06.12.2007,,894/07,,Empfehlung des EuropÌ_ischen Parlaments vom 25. Oktober 2007 an den Rat zu den Beziehungen zwischen der EuropÌ_ischen Union und Serbien,2007;
,,,,,,,,,,,,,,,,06.12.2007,,893/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 25. Oktober 2007 zu dem Entwurf eines Beschlusses der Kommission zur EinfÌ_hrung einer SondermaÌÙnahme 2007 fÌ_r Irak,2007;
,,,,,,,,,,,,,,,,06.12.2007,,892/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 25. Oktober 2007 zu dem Vorschlag fÌ_r eine Verordnung des Rates Ì_ber den Abschluss des partnerschaftlichen Fischereiabkommens zwischen der EuropÌ_ischen Gemeinschaft und der Republik Mosambik,2007;
,,,,,,,,,,,,,,,,06.12.2007,,891/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 25. Oktober 2007 zu dem geÌ_nderten Vorschlag fÌ_r eine Verordnung des Rates Ì_ber den Abschluss des partnerschaftlichen Fischereiabkommens zwischen der EuropÌ_ischen Gemeinschaft und der Republik Madagaskar,2007;
,,,,,,,,,,,,,,,,06.12.2007,,890/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 24. Oktober 2007 zu den Beziehungen zwischen der EuropÌ_ischen Union und der TÌ_rkei,2007;
,,,,,,,,,,,,,,,,06.12.2007,,889/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 24. Oktober 2007 zu der Strategie der Gemeinschaft zur Minderung der CO2-Emissionen von Personenkraftwagen und leichten Nutzfahrzeugen,2007;
,,,,,,,,,,,,,,,,06.12.2007,,888/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 24. Oktober 2007 zu einer thematischen Strategie zur nachhaltigen Nutzung von Pestiziden,2007;
,,,,,,,,,,,,,,,,06.12.2007,,887/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 24. Oktober 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber die Annahme - im Namen der EuropÌ_ischen Gemeinschaft - des am 6. Dezember 2005 in Genf unterzeichneten Protokolls zur Ìãnderung des TRIPS-ÌÏbereinkommens,2007;
,,,,,,,,,,,,,,,,06.12.2007,,886/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 24. Oktober 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und der Republik Albanien zur Erleichterung der Erteilung von Kurzaufenthaltsvisa,2007;
,,,,,,,,,,,,,,,,06.12.2007,,885/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 24. Oktober 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und der ehemaligen jugoslawischen Republik Mazedonien zur Erleichterung der Erteilung von Kurzaufenthaltsvisa,2007;
,,,,,,,,,,,,,,,,06.12.2007,,884/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 24. Oktober 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und der ehemaligen jugoslawischen Republik Mazedonien Ì_ber die RÌ_ckÌ_bernahme,2007;
,,,,,,,,,,,,,,,,06.12.2007,,883/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 24. Oktober 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und der Republik Montenegro zur Erleichterung der Erteilung von Kurzaufenthaltsvisa,2007;
,,,,,,,,,,,,,,,,06.12.2007,,882/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 24. Oktober 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und der Republik Montenegro Ì_ber die RÌ_ckÌ_bernahme,2007;
,,,,,,,,,,,,,,,,06.12.2007,,881/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 24. Oktober 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und der Republik Serbien zur Erleichterung der Erteilung von Kurzaufenthaltsvisa,2007;
,,,,,,,,,,,,,,,,06.12.2007,,880/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 24. Oktober 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und der Republik Serbien Ì_ber die RÌ_ckÌ_bernahme,2007;
,,,,,,,,,,,,,,,,06.12.2007,,879/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 24. Oktober 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und Bosnien und Herzegowina zur Erleichterung der Erteilung von Kurzaufenthaltsvisa,2007;
,,,,,,,,,,,,,,,,06.12.2007,,878/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 24. Oktober 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und Bosnien und Herzegowina Ì_ber die RÌ_ckÌ_bernahme,2007;
,,,,,,,,,,,,,,,,06.12.2007,,877/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 23. Oktober 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates zur Genehmigung der ersten und zweiten Ìãnderung des UN/ECE-ÌÏbereinkommens von Espoo Ì_ber die UmweltvertrÌ_glichkeitsprÌ_fung im grenzÌ_berschreitenden Rahmen im Namen der EuropÌ_ischen Gemeinschaft,2007;
,,,,,,,,,,,,,,,,06.12.2007,,876/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 23. Oktober 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates und der Kommission zum Abschluss des Abkommens Ì_ber wissenschaftlich-technische Zusammenarbeit zwischen den EuropÌ_ischen Gemeinschaften einerseits und der Schweizerischen Eidgenossenschaft andererseits im Namen der EuropÌ_ischen Gemeinschaft und der EuropÌ_ischen Atomgemeinschaft,2007;
,,,,,,,,,,,,,,,,06.12.2007,,875/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 23. Oktober 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss eines Zweiten Zusatzprotokolls zum Abkommen zur GrÌ_ndung einer Assoziation zwischen der EuropÌ_ischen Gemeinschaft und ihren Mitgliedstaaten einerseits und der Republik Chile andererseits anlÌ_sslich des Beitritts der Republik Bulgarien und RumÌ_niens zur EuropÌ_ischen Union,2007;
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,EU (fdf) - Fz - Wi,10.12.2007,EU,874/07,0,Vorschlag fÌ_r eine Richtlinie des Rates zur Ìãnderung der Richtlinie 2006/112/EG Ì_ber das gemeinsame Mehrwertsteuersystem hinsichtlich der Behandlung von Versicherungs- und Finanzdienstleistungen,2007;
0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,AS (fdf) - FJ - Fz - G - In - K,11.12.2007,AS,873/07,0,EntschlieÌÙung des Bundesrates zur Neubemessung der Regelleistungen fÌ_r Kinder,2007;
"0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,R (fdf) - FJ - In,11.12.2007,R,872/07,0,""Entwurf eines Gesetzes zur Verbesserung des Schutzes der Opfer von Zwangsheirat und schwerem """"Stalking"""""",2007";
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),10.12.2007,Fz,871/07,0,HaushaltsfÌ_hrung 2007 Einwilligung in eine Ì_berplanmÌ_ÌÙige Ausgabe bei Kapitel 1110 Titel 681 01 - VersorgungsbezÌ_ge fÌ_r BeschÌ_digte -,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),05.12.2007,Fz,870/07,0,HaushaltsfÌ_hrung 2007 Einwilligung in eine Ì_berplanmÌ_ÌÙige Ausgabe bei Kapitel 1225 Titel 893 01 - PrÌ_mien nach dem Wohnungsbau-PrÌ_miengesetz -,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),05.12.2007,Fz,869/07,0,HaushaltsfÌ_hrung 2007 Einwilligung in eine Ì_berplanmÌ_ÌÙige Ausgabe bei Kapitel 1112 Titel 681 12 - Arbeitslosengeld II -,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),05.12.2007,Fz,868/07,0,HaushaltsfÌ_hrung 2007 Einwilligung in eine Ì_berplanmÌ_ÌÙige Ausgabe bei Kapitel 1112 Titel 632 11 - Beteiligung des Bundes an den Leistungen fÌ_r Unterkunft und Heizung (KdU) -,2007;
,,,,,,,,,,,,,,,,05.12.2007,,867/07,,Benennung von Vertretern und Stellvertretern des Bundesrates im Mittelstandsrat der Kreditanstalt fÌ_r Wiederaufbau,2007;
"0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,EU (fdf) - R,04.12.2007,EU,866/07,0,""Benennung von Beauftragten des Bundesrates in Beratungsgremien der EuropÌ_ischen Union (Ratsarbeitsgruppe """"Rechtsinformatik"""")"",2007";
"0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,EU (fdf) - A - AS - Fz - G - In - K - R - Wi - Wo,30.11.2007,EU,865/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an das EuropÌ_ische Parlament, den Rat, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: Begleitdokument zu der Mitteilung 'Ein Binnenmarkt fÌ_r das Europa des 21. Jahrhunderts' - Dienstleistungen von allgemeinem Interesse unter Einschluss von Sozialdienstleistungen: Europas neues Engagement"",2007";
"0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,EU (fdf) - A - K - U - Vk - Wi,30.11.2007,EU,864/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an den Rat, das EuropÌ_ische Parlament, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: Ein europÌ_ischer Strategieplan fÌ_r Energietechnologie (Set-Plan) """"Der Weg zu einer kohlenstoffemissionsarmen Zukunft"""""",2007";
0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,EU (fdf) - In - K - Wi,26.11.2007,EU,863/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Einrichtung der EuropÌ_ischen BehÌ¦rde fÌ_r die MÌ_rkte der elektronischen Kommunikation,2007;
"0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,EU (fdf) - A - In - K - R - Wi,26.11.2007,EU,862/07,0,""Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Richtlinie 2002/22/EG Ì_ber den Universaldienst und Nutzerrechte bei elektronischen Kommunikationsnetzen und -diensten, der Richtlinie 2002/58/EG Ì_ber die Verarbeitung personenbezogener Daten und den Schutz der PrivatsphÌ_re in der elektronischen Kommunikation und der Verordnung (EG) Nr. 2006/2004 Ì_ber die Zusammenarbeit im Verbraucherschutz"",2007";
"0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,EU (fdf) - In - K - R - U - Wi,26.11.2007,EU,861/07,0,""Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Richtlinie 2002/21/EG Ì_ber einen gemeinsamen Rechtsrahmen fÌ_r elektronische Kommunikationsnetze und -dienste, der Richtlinie 2002/19/EG Ì_ber den Zugang zu elektronischen Kommunikationsnetzen und zugehÌ¦rigen Einrichtungen sowie deren Zusammenschaltung und der Richtlinie 2002/20/EG Ì_ber die Genehmigung elektronischer Kommunikationsnetze und -dienste"",2007";
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,EU (fdf) - R - Vk - Wi,26.11.2007,EU,860/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber einen Verhaltenskodex in Bezug auf Computerreservierungssysteme,2007;
"0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,EU (fdf) - A - Fz - U,27.11.2007,EU,859/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an den Rat und das EuropÌ_ische Parlament: Vorbereitung auf den """"GAP-Gesundheitscheck"""""",2007";
,,,,,,,,,,,,,,,,28.11.2007,,858/07,,Entwurf eines Vierten Gesetzes zur Ìãnderung des Zweiten Buches Sozialgesetzbuch,2007;
"0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,EU (fdf) - U,28.11.2007,EU,857/07,0,""Benennung von Beauftragten des Bundesrates in Beratungsgremien der EuropÌ_ischen Union (Umweltschutz auf Kommissions- wie auf Ratsebene - Themenbereich: """"Flussgebietsmanagement, Koordination, KohÌ_renz sowie Komitologie bei der EG-Wasserrahmenrichtlinie"""")"",2007";
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),27.11.2007,R,856/07,0,Vorschlag der Bundesministerin der Justiz fÌ_r die Ernennung von BundesanwÌ_lten beim Bundesgerichtshof,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),23.11.2007,Fz,855/07,0,HaushaltsfÌ_hrung 2007 Einwilligung in eine auÌÙerplanmÌ_ÌÙige Ausgabe bei Kapitel 1225 Titel 870 01 - Inanspruchnahme des Bundes aus BaumaÌÙnahmen fÌ_r GaststreitkrÌ_fte -,2007;
