AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year;;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,138/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 11. Februar 2010 zu Birma,2010;;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,137/10,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 11. Februar 2010 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Union und den Vereinigten Staaten von Amerika Ì_ber die Verarbeitung von Zahlungsverkehrsdaten und deren ÌÏbermittlung aus der EuropÌ_ischen Union an die Vereinigten Staaten fÌ_r die Zwecke des Programms zum AufspÌ_ren der Finanzierung des Terrorismus,2010;;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,136/10,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 11. Februar 2010 zu dem Vorschlag fÌ_r einen Beschluss des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung von Beschluss Nr. 1672/2006/EG des EuropÌ_ischen Parlaments und des Rates Ì_ber ein Gemeinschaftsprogramm fÌ_r BeschÌ_ftigung und soziale SolidaritÌ_t - PROGRESS,2010;;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,135/10,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 11. Februar 2010 zu dem Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Verordnung (EG) Nr. 1085/2006 des Rates vom 17. Juli 2006 zur Schaffung eines Instruments fÌ_r HeranfÌ_hrungshilfe (IPA),2010;;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,134/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 10. Februar 2010 zu dem Fortschrittsbericht 2009 Ì_ber die TÌ_rkei,2010;;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,133/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 10. Februar 2010 zu dem Fortschrittsbericht 2009 Ì_ber die ehemalige jugoslawische Republik Mazedonien,2010;;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,132/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 10. Februar 2010 zur Gleichstellung von Frauen und MÌ_nnern in der EuropÌ_ischen Union - 2009,2010;;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,131/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 10. Februar 2010 zur FÌ¦rderung des verantwortungsvollen Handelns im Steuerbereich,2010;;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,130/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 10. Februar 2010 zu den Ergebnissen der Kopenhagener Klimakonferenz (COP 15),2010;;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,129/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 10. Februar 2010 zur VerhÌ_tung des Menschenhandels,2010;;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,128/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 10. Februar 2010 zur Lage in Jemen,2010;;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,127/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 10. Februar 2010 zu Iran,2010;;;;;;
",,,,,,,,,,,,,,,,04.03.2010,,126/10,,""Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 10. Februar 2010 zu dem Vorschlag fÌ_r eine Richtlinie des Rates Ì_ber die Amtshilfe bei der Beitreibung von Forderungen in Bezug auf bestimmte Abgaben, ZÌ¦lle, Steuern und sonstige MaÌÙnahmen"",2010";;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,125/10,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 10. Februar 2010 zu dem Vorschlag fÌ_r eine Richtlinie des Rates Ì_ber die Zusammenarbeit der VerwaltungsbehÌ¦rden im Bereich der Besteuerung,2010;;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,124/10,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 10. Februar 2010 zu dem Vorschlag fÌ_r eine Verordnung (EG) Nr. .../2009 des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Verordnung (EG) Nr. 1080/2006 Ì_ber den EuropÌ_ischen Fonds fÌ_r regionale Entwicklung in Bezug auf Wohnungsbauvorhaben fÌ_r marginalisierte BevÌ¦lkerungsgruppen,2010;;;;;;
,,,,,,,,,,,,,,,,04.03.2010,,123/10,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 10. Februar 2010 zu dem Vorschlag fÌ_r eine Richtlinie des Rates zur Ìãnderung der Richtlinie 2006/112/EG im Hinblick auf eine fakultative und zeitweilige Anwendung des Reverse Charge-Verfahrens auf Lieferungen bestimmter betrugsanfÌ_lliger GegenstÌ_nde und Dienstleistungen,2010;;;;;;
,,,,,,,,,,,,,,,,26.03.2010,,122/10,,Wahl des zweiten stellvertretenden Vorsitzenden der Europakammer,2010;;;;;;
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Vk (fdf) - In - Wo,09.03.2010,Vk,121/10,0,Entwurf einer Verordnung zur Ìãnderung der StraÌÙenbahn-Bau- und Betriebsordnung,2010;;;;;;
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,09.03.2010,R,120/10,0,Entwurf eines Gesetzes zur Verbesserung der EffektivitÌ_t des Strafverfahrens,2010;;;;;;
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,EU (fdf) - In - Vk,09.03.2010,EU,118/10,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Richtlinie 2009/42/EG des EuropÌ_ischen Parlaments und des Rates Ì_ber die statistische Erfassung des GÌ_ter- und Personenseeverkehrs,2010;;;;;;
0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,U (fdf) - AV - Fz - G - Vk - Wi,08.03.2010,U,117/10,0,NeununddreiÌÙigste Verordnung zur DurchfÌ_hrung des Bundes-Immissionsschutzgesetzes (Verordnung Ì_ber LuftqualitÌ_tsstandards und EmissionshÌ¦chstmengen - 39. BImSchV),2010;;;;;;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),05.03.2010,Fz,116/10,0,Vorschlag der Bundesregierung fÌ_r die Ernennung des PrÌ_sidenten des Bundesamtes fÌ_r zentrale Dienste und offene VermÌ¦gensfragen und des Bundesausgleichsamtes,2010;;;;;;
"0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,EU (fdf) - Fz,04.03.2010,EU,115/10,0,""Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Verordnung (EG, Euratom) Nr. 1605/2002 des Rates Ì_ber die Haushaltsordnung fÌ_r den Gesamthaushaltsplan der EuropÌ_ischen Gemeinschaften"",2010";;;;;;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),04.03.2010,In,114/10,0,Verordnung Ì_ber Verfahren und Umfang der Haushaltebefragung auf Stichprobenbasis zum Zensusgesetz 2011 (Stichprobenverordnung Zensusgesetz 2011 - StichprobenV),2010;;;;;;
"0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,EU (fdf) - AS - AV - Fz - K - U - Wi,04.03.2010,EU,113/10,0,""Mitteilung der Kommission: EUROPA 2020 - Eine Strategie fÌ_r intelligentes, nachhaltiges und integratives Wachstum"",2010";;;;;;
",,,,,,,,,,,,,,,,12.03.2010,,112/10,,""Wahl des Vorsitzenden des Ausschusses fÌ_r StÌ_dtebau, Wohnungswesen und Raumordnung"",2010";;;;;;
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Fz (fdf) - R,03.03.2010,Fz,111/10,0,EntschlieÌÙung des Bundesrates zu den derzeit laufenden Revisionsverhandlungen des Abkommens zur Vermeidung der Doppelbesteuerung mit der Schweiz,2010;;;;;;
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,U (fdf) - AV - Wi,02.03.2010,U,110/10,0,EntschlieÌÙung des Bundesrates zur geplanten KÌ_rzung bei der SolarfÌ¦rderung,2010;;;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),05.03.2010,AS,109/10,0,Gesetz zu dem ÌÏbereinkommen Nr. 187 der Internationalen Arbeitsorganisation vom 15. Juni 2006 Ì_ber den FÌ¦rderungsrahmen fÌ_r den Arbeitsschutz,2010;;;;;;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),05.03.2010,In,108/10,0,Gesetz zum Vertrag Ì_ber die Errichtung des IT-Planungsrats und Ì_ber die Grundlagen der Zusammenarbeit beim Einsatz der Informationstechnologie in den Verwaltungen von Bund und LÌ_ndern - Vertrag zur AusfÌ_hrung von Artikel 91c GG,2010;;;;;;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),05.03.2010,Fz,107/10,0,Gesetz zur Umsetzung steuerlicher EU-Vorgaben sowie zur Ìãnderung steuerlicher Vorschriften,2010;;;;;;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),05.03.2010,Fz,106/10,0,Gesetz zur Stabilisierung der Finanzlage der Sozialversicherungssysteme und zur EinfÌ_hrung eines Sonderprogramms mit MaÌÙnahmen fÌ_r Milchviehhalter sowie zur Ìãnderung anderer Gesetze (Sozialversicherungs-Stabilisierungsgesetz - SozVersStabG),2010;;;;;;
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AV (fdf),05.03.2010,AV,105/10,0,Erstes Gesetz zur Ìãnderung des Direktzahlungen-Verpflichtungengesetzes,2010;;;;;;
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,EU (fdf) - AV - U,01.03.2010,EU,104/10,0,GrÌ_nbuch der Kommission: Waldschutz und Waldinformation - Vorbereitung der WÌ_lder auf den Klimawandel,2010;;;;;;
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,In (fdf) - K,01.03.2010,In,103/10,0,Benennung eines Mitglieds fÌ_r den Beirat fÌ_r Forschungsmigration,2010;;;;;;
",,,,,,,,,,,,,,,,01.03.2010,,102/10,,""Benennung eines Mitglieds fÌ_r den Beirat der Bundesnetzagentur fÌ_r ElektrizitÌ_t, Gas, Telekommunikation, Post und Eisenbahnen"",2010";;;;;;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),26.02.2010,In,101/10,0,Benennung von zwei Mitgliedern und zwei stellvertretenden Mitgliedern des Stiftungsrates der Stiftung fÌ_r ehemalige politische HÌ_ftlinge,2010;;;;;;
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,EU (fdf) - In,26.02.2010,EU,100/10,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Verordnung (EG) Nr. 2007/2004 des Rates zur Errichtung einer EuropÌ_ischen Agentur fÌ_r die operative Zusammenarbeit an den AuÌÙengrenzen der Mitgliedstaaten der EuropÌ_ischen Union (FRONTEX),2010;;;;;;
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),26.02.2010,EU,99/10,0,Aufnahme von Beitrittsverhandlungen der EuropÌ_ischen Union mit Island,2010;;;;;;
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,25.02.2010,R,98/10,0,Entwurf eines Gesetzes zur Ìãnderung des Strafgesetzbuches,2010;;;;;;
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AV (fdf),25.02.2010,AV,97/10,0,Zweite Verordnung zur Ìãnderung der Pflanzenschutz-Sachkundeverordnung,2010;;;;;;
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf),25.02.2010,G,96/10,0,Entwurf eines Gesetzes zur Ìãnderung krankenversicherungsrechtlicher und anderer Vorschriften,2010;;;;;;
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,U (fdf) - AS - G - Wo,24.02.2010,U,95/10,0,UmweltradioaktivitÌ_t und Strahlenbelastung im Jahr 2008,2010;;;;;;
,,,,,,,,,,,,,,,,23.02.2010,,94/10,,Entwurf eines Gesetzes zur Ìãnderung des å¤ 33 des Gerichtsverfassungsgesetzes,2010;;;;;;
,,,,,,,,,,,,,,,,23.02.2010,,93/10,,Entwurf eines Gesetzes zur StÌ_rkung der TÌ_terverantwortung,2010;;;;;;
,,,,,,,,,,,,,,,,15.02.2010,,92/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 21. Januar 2010 zu den jÌ_ngsten Angriffen auf christliche Gemeinschaften,2010;;;;;;
",,,,,,,,,,,,,,,,15.02.2010,,91/10,,""EntschlieÌÙung des EuropÌ_ischen Parlaments vom 20. Januar 2010 zu der zweiten ÌÏberprÌ_fung des AKP-EG-Partnerschaftsabkommens (""""Cotonou-Abkommen"""")"",2010";;;;;;
,,,,,,,,,,,,,,,,15.02.2010,,90/10,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 20. Januar 2010 zu dem Vorschlag fÌ_r eine Verordnung des Rates Ì_ber die zeitweilige Aussetzung der autonomen ZollsÌ_tze des Gemeinsamen Zolltarifs fÌ_r Einfuhren bestimmter gewerblicher Waren in die autonomen Regionen Azoren und Madeira,2010;;;;;;
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Fz (fdf) - In - Wi,19.02.2010,Fz,89/10,0,EntschlieÌÙung des Bundesrates zur EinfÌ_hrung akut wirkender Notfallregelungen in das Basel II-Regime,2010;;;;;;
",,,,,,,,,,,,,,,,18.02.2010,,88/10,,""Wahl eines stellvertretenden Mitglieds des Rundfunkrates der Anstalt des Ì¦ffentlichen Rechts """"Deutsche Welle"""""",2010";;;;;;
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,EU (fdf) - Fz - In,16.02.2010,EU,87/10,0,Vorschlag fÌ_r eine Verordnung des Rates zur Ìãnderung der Verordnung (EG) Nr. 479/2009 im Hinblick auf die QualitÌ_t der statistischen Daten im Rahmen des Verfahrens bei einem Ì_bermÌ_ÌÙigen Defizit,2010;;;;;;
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),05.02.2010,EU,86/10,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber FinanzbeitrÌ_ge der EuropÌ_ischen Union zum Internationalen Fonds fÌ_r Irland (2007-2010),2010;;;;;;
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,AV (fdf) - Fz - U,12.02.2010,AV,85/10,0,Vierte Verordnung zur Ìãnderung der Direktzahlungen-Verpflichtungenverordnung,2010;;;;;;
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,AV (fdf) - Fz,12.02.2010,AV,84/10,0,Zweite Verordnung zur Ìãnderung der BetriebsprÌ_miendurchfÌ_hrungsverordnung und der InVeKoS-Verordnung,2010;;;;;;
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf) - AS,12.02.2010,EU,83/10,0,""Benennung von Beauftragten des Bundesrates in Beratungsgremien der EuropÌ_ischen Union (Koordinierungsgremium """"PersÌ¦nliche SchutzausrÌ_stung (PSA)"""" der Richtlinie 89/686/EWG)"",2010";;;;;;
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,U (fdf) - AS - Wi,11.02.2010,U,82/10,0,Verordnung Ì_ber Anlagen zum Umgang mit wassergefÌ_hrdenden Stoffen,2010;;;;;;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),11.02.2010,Fz,81/10,0,Erste Verordnung zur DurchfÌ_hrung des Finanzausgleichsgesetzes im Ausgleichsjahr 2010,2010;;;;;;
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,AV (fdf) - G,11.02.2010,AV,80/10,0,Erste Verordnung zur Ìãnderung von Vorschriften zur DurchfÌ_hrung des gemeinschaftlichen Lebensmittelhygienerechts,2010;;;;;;
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Wi (fdf) - In - Vk,12.02.2010,Wi,79/10,0,Entwurf eines Gesetzes zu den Ìãnderungen vom 2. Oktober 2008 des ÌÏbereinkommens vom 3. September 1976 Ì_ber die Internationale Organisation fÌ_r mobile Satellitenkommunikation (International Mobile Satellite Organization - IMSO),2010;;;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),12.02.2010,AS,78/10,0,Entwurf eines Gesetzes zu dem Abkommen vom 3. Dezember 2009 zwischen der Bundesrepublik Deutschland und der FÌ¦derativen Republik Brasilien Ì_ber Soziale Sicherheit,2010;;;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),12.02.2010,Wi,77/10,0,Entwurf eines Gesetzes Ì_ber die Feststellung des Wirtschaftsplans des ERP-SondervermÌ¦gens fÌ_r das Jahr 2010 (ERP-Wirtschaftsplangesetz 2010),2010;;;;;;
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,R (fdf) - Vk,12.02.2010,R,76/10,0,Entwurf eines Zweiten Gesetzes zur Harmonisierung des Haftungsrechts im Luftverkehr,2010;;;;;;
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,K (fdf) - Wi,12.02.2010,K,75/10,0,Entwurf eines Sechsten Gesetzes zur Ìãnderung des FilmfÌ¦rderungsgesetzes,2010;;;;;;
0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,Fz (fdf) - AV - FJ - Wi,12.02.2010,Fz,74/10,0,Entwurf eines Gesetzes Ì_ber die aufsichtsrechtlichen Anforderungen an die VergÌ_tungssysteme von Instituten und Versicherungsunternehmen,2010;;;;;;
"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),10.02.2010,K,73/10,0,""Benennung eines Mitglieds des Kuratoriums der Stiftung """"Haus der Geschichte der Bundesrepublik Deutschland"""""",2010";;;;;;
,,,,,,,,,,,,,,,,08.02.2010,,72/10,,Migrationsbericht 2008,2010;;;;;;
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,10.02.2010,R,71/10,0,Entwurf eines ... Gesetzes zur Ìãnderung des Strafgesetzbuches (... StrafrechtsÌ_nderungsgesetz - ... StRÌãndG),2010;;;;;;
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),10.02.2010,Vk,70/10,0,Benennung eines Mitglieds fÌ_r den Eisenbahninfrastrukturbeirat,2010;;;;;;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf) - AS,09.02.2010,R,69/10,0,Entwurf eines Gesetzes zur Ìãnderung des Beratungshilferechts,2010;;;;;;
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Fz (fdf) - Wi,09.02.2010,Fz,68/10,0,EntschlieÌÙung des Bundesrates Ì_ber MaÌÙnahmen gegen Spekulationen auf den FinanzmÌ_rkten und ungerechtfertigte Banker-Bonuszahlungen,2010;;;;;;
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,R (fdf) - Fz,05.02.2010,R,67/10,0,Entwurf eines Gesetzes zur ÌÏbertragung von Aufgaben im Bereich der freiwilligen Gerichtsbarkeit auf Notare,2010;;;;;;
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,05.02.2010,R,66/10,0,Entwurf eines Gesetzes zur Ìãnderung des Grundgesetzes (Artikel 98a),2010;;;;;;
,,,,,,,,,,,,,,,,05.02.2010,,65/10,,Entwurf eines Gesetzes zur Ìãnderung des Strafrechtlichen Rehabilitierungsgesetzes,2010;;;;;;
"0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Vk (fdf) - Fz,04.02.2010,Vk,64/10,0,""EntschlieÌÙung des Bundesrates """"Zukunft der Bahn sichern"""""",2010";;;;;;
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf) - FS,04.02.2010,G,63/10,0,EntschlieÌÙung des Bundesrates zur Umsetzung von Transparenz in der Pflege auf der Grundlage des å¤ 115 Absatz 1a des Elften Buches Sozialgesetzbuch,2010;;;;;;
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AS (fdf) - FJ - Wi,04.02.2010,AS,62/10,0,EntschlieÌÙung des Bundesrates gegen die VerdrÌ_ngung oder Ersetzung von Stammbelegschaften durch die BeschÌ_ftigung von Leiharbeitnehmerinnen und Leiharbeitnehmern,2010;;;;;;
,,,,,,,,,,,,,,,,29.01.2010,,61/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 17. Dezember 2009 zum Entwurf eines Gesetzes Ì_ber das Verbot von HomosexualitÌ_t in Uganda,2010;;;;;;
,,,,,,,,,,,,,,,,29.01.2010,,60/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 17. Dezember 2009 zur Gewalt in der Demokratischen Republik Kongo,2010;;;;;;
,,,,,,,,,,,,,,,,29.01.2010,,59/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 17. Dezember 2009 zu Belarus,2010;;;;;;
,,,,,,,,,,,,,,,,29.01.2010,,58/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 17. Dezember 2009 zu der notwendigen ÌÏberarbeitung des Rechtsrahmens fÌ_r den Zugang zu Dokumenten nach dem Inkrafttreten des Vertrags von Lissabon (Verordnung (EG) Nr. 1049/2001),2010;;;;;;
",,,,,,,,,,,,,,,,29.01.2010,,57/10,,""EntschlieÌÙung des EuropÌ_ischen Parlaments vom 16. Dezember 2009 zu restriktiven MaÌÙnahmen gegen bestimmte Personen und Organisationen, die mit Osama bin Laden, dem Al-Qaida-Netzwerk und den Taliban in Verbindung stehen, gegenÌ_ber Simbabwe und aufgrund der Lage in Somalia"",2010";;;;;;
,,,,,,,,,,,,,,,,29.01.2010,,56/10,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 16. Dezember 2009 zu den Aussichten fÌ_r die Doha-Entwicklungsagenda im Anschluss an die Siebte WTO-Ministerkonferenz,2010;;;;;;
,,,,,,,,,,,,,,,,29.01.2010,,55/10,,Beschluss des EuropÌ_ischen Parlaments vom 16. Dezember 2009 zur PrÌ_fung der Mandate (2009/2091(REG)),2010;;;;;;
,,,,,,,,,,,,,,,,29.01.2010,,54/10,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 15. Dezember 2009 zu dem Vorschlag fÌ_r einen Beschluss des EuropÌ_ischen Parlaments und des Rates Ì_ber die Einrichtung eines europÌ_ischen Mikrofinanzierungsinstruments fÌ_r BeschÌ_ftigung und soziale Eingliederung (Progress-Mikrofinanzierungsinstrument),2010;;;;;;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),18.02.2010,R,53/10,0,Verfahren vor dem Bundesverfassungsgericht,2010;;;;;;
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Fz (fdf) - In,03.02.2010,Fz,52/10,0,Allgemeine Verwaltungsvorschrift zur Anwendung des Gewerbesteuerrechts (Gewerbesteuer-Richtlinien 2009 - GewStR 2009),2010;;;;;;
,,,,,,,,,,,,,,,,03.02.2010,,51/10,,Entwurf eines ... Gesetzes zur Ìãnderung des Bundeswaldgesetzes,2010;;;;;;
,,,,,,,,,,,,,,,,03.02.2010,,50/10,,Entwurf eines Gesetzes zur Ìãnderung des Aufenthaltsgesetzes und der Integrationskursverordnung,2010;;;;;;
,,,,,,,,,,,,,,,,03.02.2010,,49/10,,Entwurf eines Gesetzes zur Reform des Gerichtsvollzieherwesens,2010;;;;;;
,,,,,,,,,,,,,,,,03.02.2010,,48/10,,Entwurf eines Gesetzes zur Ìãnderung des Grundgesetzes (Artikel 98a),2010;;;;;;
",,,,,,,,,,,,,,,,03.02.2010,,47/10,,""Benennung eines Mitglieds und eines stellvertretenden Mitglieds fÌ_r den Beirat der Bundesnetzagentur fÌ_r ElektrizitÌ_t, Gas, Telekommunikation, Post und Eisenbahnen"",2010";;;;;;
,,,,,,,,,,,,,,,,03.02.2010,,46/10,,Benennung eines stellvertretenden Mitglieds fÌ_r den Eisenbahninfrastrukturbeirat,2010;;;;;;
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,R (fdf) - Fz,03.02.2010,R,45/10,0,Entwurf eines Gesetzes zur ÌÏbertragung von Aufgaben im Bereich der freiwilligen Gerichtsbarkeit auf Notare,2010;;;;;;
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,03.02.2010,R,44/10,0,Entwurf eines Gesetzes zur Ìãnderung des Grundgesetzes (Artikel 98a),2010;;;;;;
"0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,EU (fdf) - FJ - In - R,01.02.2010,EU,43/10,0,""Initiative des KÌ¦nigreichs Belgien, der Republik Bulgarien, der Republik Estland, des KÌ¦nigreichs Spanien, der FranzÌ¦sischen Republik, der Italienischen Republik, der Republik Ungarn, der Republik Polen, der Portugiesischen Republik, RumÌ_niens, der Republik Finnland und des KÌ¦nigreichs Schweden fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates Ì_ber die europÌ_ische Schutzanordnung PE-CONS 2/10"",2010";;;;;;
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,R (fdf) - Wi,27.01.2010,R,42/10,0,Entwurf eines Gesetzes zur EinfÌ_hrung von Kammern fÌ_r internationale Handelssachen (KfiHG),2010;;;;;;
0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,Wi (fdf) - AS - Fz - G - K - U,27.01.2010,Wi,41/10,0,Jahreswirtschaftsbericht 2010 der Bundesregierung,2010;;;;;;
"0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,Wi (fdf) - In - U - Vk - Wo,27.01.2010,Wi,40/10,0,""Verordnung zur Anpassung der Verordnung Ì_ber die Vergabe Ì¦ffentlicher AuftrÌ_ge (Vergabeverordnung - VgV) sowie der Verordnung Ì_ber die Vergabe von AuftrÌ_gen im Bereich des Verkehrs, der Trinkwasserversorgung und der Energieversorgung (Sektorenverordnung - SektVO)"",2010";;;;;;
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),27.01.2010,Vk,39/10,0,Benennung der Mitglieder fÌ_r den Eisenbahninfrastrukturbeirat,2010;;;;;;
,,,,,,,,,,,,,,,,25.01.2010,,38/10,,Entwurf eines Gesetzes zur EinfÌ_hrung einer Vorauszahlungsverpflichtung der GebÌ_hren fÌ_r das Berufungsverfahren in bÌ_rgerlichen Rechtsstreitigkeiten sowie zur Ìãnderung des JustizvergÌ_tungs- und -entschÌ_digungsgesetzes,2010;;;;;;
,,,,,,,,,,,,,,,,25.01.2010,,37/10,,Entwurf eines Gesetzes zur Begrenzung der Aufwendungen fÌ_r die Prozesskostenhilfe (Prozesskostenhilfebegrenzungsgesetz - PKHBegrenzG),2010;;;;;;
,,,,,,,,,,,,,,,,25.01.2010,,36/10,,Entwurf eines Gesetzes zur BekÌ_mpfung der Zwangsheirat und zum besseren Schutz der Opfer von Zwangsheirat (Zwangsheirat-BekÌ_mpfungsgesetz),2010;;;;;;
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Wi (fdf) - K,22.01.2010,Wi,35/10,0,Entwurf eines Ersten Gesetzes zur Ìãnderung des Telemediengesetzes (1. TelemedienÌ_nderungsgesetz),2010;;;;;;
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,R (fdf) - Fz,22.01.2010,R,34/10,0,Entwurf eines Gesetzes zur Umsetzung des Rahmenbeschlusses 2005/214/JI des Rates vom 24. Februar 2005 Ì_ber die Anwendung des Grundsatzes der gegenseitigen Anerkennung von Geldstrafen und GeldbuÌÙen,2010;;;;;;
